budget,genres,id,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",674,101.250416,2005-11-05,895921036,157.0,Released,Harry Potter and the Goblet of Fire,7.5,5608
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",8960,56.758411,2008-07-01,624029371,92.0,Released,Hancock,6.2,2961
150000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",6479,70.867401,2007-12-14,585349010,101.0,Released,I Am Legend,6.9,4853
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",118,53.905592,2005-07-13,474968763,115.0,Released,Charlie and the Chocolate Factory,6.7,3624
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",2062,65.677399,2007-06-22,623722818,111.0,Released,Ratatouille,7.5,4369
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",272,115.040024,2005-06-10,374218673,140.0,Released,Batman Begins,7.5,7359
150000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",10527,44.141021,2008-10-30,603900354,89.0,Released,Madagascar: Escape 2 Africa,6.2,1810
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",18360,81.781591,2009-05-20,413106170,105.0,Released,Night at the Museum: Battle of the Smithsonian,5.9,1971
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2080,5.954334,2009-04-28,373062864,107.0,Released,X-Men Origins: Wolverine,6.2,4021
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",605,73.313918,2003-11-05,424988211,129.0,Released,The Matrix Revolutions,6.4,3096
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",109445,165.125366,2013-11-27,1274219009,102.0,Released,Frozen,7.3,5295
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",604,70.78591,2003-05-15,738599701,138.0,Released,The Matrix Reloaded,6.7,3443
170000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",76338,99.499595,2013-10-29,644571402,112.0,Released,Thor: The Dark World,6.8,4755
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",76341,434.278564,2015-05-13,378858340,120.0,Released,Mad Max: Fury Road,7.2,9427
150000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",13448,67.447636,2009-05-13,356613439,138.0,Released,Angels & Demons,6.5,2129
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",10195,86.493424,2011-04-21,449326618,115.0,Released,Thor,6.6,6525
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",13053,41.845878,2008-11-21,309979994,98.0,Released,Bolt,6.3,1750
150000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",19585,26.710398,2009-07-21,292817841,88.0,Released,G-Force,5.1,510
150000000,"[{""id"": 12, ""name"": ""Adventure""}]",57165,44.927635,2012-03-27,301000000,99.0,Released,Wrath of the Titans,5.5,1431
150000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",62213,50.306728,2012-05-08,245527149,113.0,Released,Dark Shadows,5.7,2320
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",177677,114.522237,2015-07-23,682330139,131.0,Released,Mission: Impossible - Rogue Nation,7.1,3224
150000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",7978,21.214571,2010-02-11,0,102.0,Released,The Wolfman,5.5,549
150000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",5559,29.332905,2007-10-28,287594577,91.0,Released,Bee Movie,5.7,1171
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",49444,51.247321,2011-05-25,665692281,91.0,Released,Kung Fu Panda 2,6.7,1880
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",10196,33.769336,2010-06-30,318502923,103.0,Released,The Last Airbender,4.7,1151
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",956,63.079003,2006-05-03,397850012,126.0,Released,Mission: Impossible III,6.5,2028
150000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",117251,39.004588,2013-06-27,205366737,131.0,Released,White House Down,6.4,1891
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",50321,12.362599,2011-03-09,38992758,88.0,Released,Mars Needs Moms,5.5,199
149000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",11619,22.550135,2006-10-22,64459316,85.0,Released,Flushed Away,6.0,874
150000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",266647,48.03528,2015-09-24,128388320,111.0,Released,Pan,5.9,954
145000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",82703,38.73494,2014-02-07,272912430,92.0,Released,Mr. Peabody & Sherman,6.7,843
175000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",652,66.803149,2004-05-13,497409852,163.0,Released,Troy,6.9,2759
145000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",80321,44.989192,2012-06-06,746921274,93.0,Released,Madagascar 3: Europe's Most Wanted,6.4,1808
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",36669,54.159392,2002-11-17,431971116,133.0,Released,Die Another Day,5.8,1092
144000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",43074,66.21806,2016-07-14,229147509,116.0,Released,Ghostbusters,5.3,2142
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",95,58.485967,1998-07-01,553799566,151.0,Released,Armageddon,6.4,2482
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",608,91.332849,2002-07-03,441818803,88.0,Released,Men in Black II,6.0,3114
70000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}]",2310,35.601665,2007-11-05,195735876,115.0,Released,Beowulf,5.5,841
145000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",140300,56.747978,2016-01-23,521170825,95.0,Released,Kung Fu Panda 3,6.7,1603
145000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",56292,77.77477,2011-12-07,694713380,133.0,Released,Mission: Impossible - Ghost Protocol,6.8,3972
145000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",81188,61.788035,2012-11-21,306941670,97.0,Released,Rise of the Guardians,7.1,1922
100000000,"[{""id"": 35, ""name"": ""Comedy""}]",7552,25.159168,2005-12-21,202026112,90.0,Released,Fun with Dick and Jane,5.9,627
140000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",616,52.341226,2003-12-05,456758981,154.0,Released,The Last Samurai,7.3,1895
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",147441,101.599427,2014-12-03,268031828,150.0,Released,Exodus: Gods and Kings,5.6,1921
150000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",13475,73.616808,2009-05-06,385680446,127.0,Released,Star Trek,7.4,4518
139000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",557,82.502566,2002-05-01,821708551,121.0,Released,Spider-Man,6.8,5265
145000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",82702,100.21391,2014-06-12,609123048,102.0,Released,How to Train Your Dragon 2,7.6,3106
140000000,"[{""id"": 14, ""name"": ""Fantasy""}]",205584,56.257249,2016-02-25,150680864,127.0,Released,Gods of Egypt,5.3,1277
135000000,"[{""id"": 28, ""name"": ""Action""}]",10048,17.88953,2005-07-28,76932943,121.0,Released,Stealth,4.9,331
130000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",13183,64.798873,2009-03-05,185258983,163.0,Released,Watchmen,7.0,2811
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",944,24.855701,1998-07-10,285444603,127.0,Released,Lethal Weapon 4,6.3,767
137000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1927,34.981698,2003-06-19,245360480,138.0,Released,Hulk,5.3,1533
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",72559,59.325589,2013-03-26,371876278,110.0,Released,G.I. Joe: Retaliation,5.4,3025
130000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",7364,21.605568,2005-04-06,119269486,124.0,Released,Sahara,5.7,434
137000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2114,26.074908,2001-07-02,85131830,106.0,Released,Final Fantasy: The Spirits Within,5.9,433
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",1771,74.506246,2011-07-22,370569774,124.0,Released,Captain America: The First Avenger,6.6,7047
135000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",36643,39.604363,1999-11-08,361832400,128.0,Released,The World Is Not Enough,6.0,862
150000000,"[{""id"": 12, ""name"": ""Adventure""}]",8619,36.973031,2003-11-14,212011111,138.0,Released,Master and Commander: The Far Side of the World,6.9,790
120000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",50620,99.687084,2012-11-13,829000000,115.0,Released,The Twilight Saga: Breaking Dawn - Part 2,6.1,2553
130000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",65759,17.7735,2011-11-17,150406466,100.0,Released,Happy Feet Two,5.8,373
150000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",1724,62.898336,2008-06-12,163712074,114.0,Released,The Incredible Hulk,6.1,3021
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",267935,44.19092,2016-06-01,183345589,120.0,Released,The BFG,6.0,1000
135000000,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",281957,100.635882,2015-12-25,532950503,156.0,Released,The Revenant,7.3,6396
135000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",77950,44.765377,2013-07-11,282570682,96.0,Released,Turbo,6.1,1074
135000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]",44896,29.91353,2011-03-02,245724603,107.0,Released,Rango,6.6,2051
132000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",270946,84.366984,2014-11-22,373552094,92.0,Released,Penguins of Madagascar,6.5,1346
70000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2503,45.381501,2007-08-03,442824138,115.0,Released,The Bourne Ultimatum,7.3,2888
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",9502,84.689648,2008-06-04,631744560,90.0,Released,Kung Fu Panda,6.9,3145
130000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",102899,120.09361,2015-07-14,519311965,117.0,Released,Ant-Man,7.0,5880
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",101299,76.310119,2013-11-15,847423452,146.0,Released,The Hunger Games: Catching Fire,7.4,6495
135000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",228161,63.473086,2015-03-18,368871007,94.0,Released,Home,6.8,1519
132000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",74,48.572726,2005-06-28,591739379,116.0,Released,War of the Worlds,6.2,2322
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",8961,38.068736,2003-07-18,273339556,147.0,Released,Bad Boys II,6.3,1564
130000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",417859,20.678787,2011-10-28,554987477,90.0,Released,Puss in Boots,6.4,451
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",27576,48.829437,2010-07-21,293329073,100.0,Released,Salt,6.2,2093
125000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",86834,46.115758,2014-03-20,362637473,139.0,Released,Noah,5.6,2350
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 9648, ""name"": ""Mystery""}]",17578,89.938296,2011-10-25,371940071,107.0,Released,The Adventures of Tintin,6.7,2061
130000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",673,79.679601,2004-05-31,789804554,141.0,Released,Harry Potter and the Prisoner of Azkaban,7.7,5877
130000000,"[{""id"": 18, ""name"": ""Drama""}]",6972,28.840997,2008-11-18,49554002,165.0,Released,Australia,6.3,694
130000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",82700,42.840582,2013-05-30,243843127,100.0,Released,After Earth,5.0,2532
127500000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",10567,26.548594,2000-05-19,354248063,82.0,Released,Dinosaur,6.2,542
127000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",181533,115.597753,2014-12-17,349424282,97.0,Released,Night at the Museum: Secret of the Tomb,6.1,1851
130000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",38055,68.757242,2010-10-28,321887208,95.0,Released,Megamind,6.7,1918
125000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",671,109.984351,2001-11-16,976475550,152.0,Released,Harry Potter and the Philosopher's Stone,7.5,7006
130000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",49524,39.448066,2013-07-18,61648500,96.0,Released,R.I.P.D.,5.4,1260
140000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",22,271.972889,2003-07-09,655011224,143.0,Released,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,6985
125000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",131631,206.227151,2014-11-18,752100229,123.0,Released,The Hunger Games: Mockingjay - Part 1,6.6,5584
125000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",591,45.313197,2006-05-17,767820459,149.0,Released,The Da Vinci Code,6.5,2704
103000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",172385,42.40024,2014-03-19,500188435,102.0,Released,Rio 2,6.3,978
110000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",36658,2.871739,2003-04-24,407711549,133.0,Released,X2,6.8,3506
125000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",51497,7.255718,2011-04-20,626137675,130.0,Released,Fast Five,7.1,2438
